12800,800,160,
0.081405915,-0.038543865,0.042103827,
-0.07530798,-0.056439765,-0.0514449,
-0.09640222,-0.05522125,-0.069370575,
0.044381864,-0.06398004,-0.10175027,
-0.05271411,0.03844854,-0.08913947,
0.05201339,-0.055785105,-0.07332551,
-0.086422406,-0.08346173,0.0524219,
-0.045744862,-0.046656437,-0.06419621,
-0.045001794,0.06805589,0.07313042,
0.06043292,0.03743376,-0.038904104,
0.074166276,-0.0713205,-0.05027822,
-0.047491957,-0.065022185,-0.093479335,
0.082457684,0.021731688,-0.1021381,
-0.056557667,-0.05341404,-0.01147129,
0.038266607,-0.0063135144,0.0036864835,
0.09011418,0.0609883,-0.04581369,
0.07610161,-0.10774447,0.0019531727,
0.035009883,-0.0154617755,0.029600635,
7.3280185E-4,-0.071922585,0.044588126,
0.023148105,-0.016053813,0.0057899193,
-0.025204562,-0.11121575,0.079917945,
0.08945901,0.03755945,-0.01641531,
0.011435047,-0.019819437,0.03907522,
0.05772323,-0.0048030596,0.07970728,
-0.022076584,0.05447792,-0.09242809,
-0.0812325,0.0823951,-0.08271365,
-0.09041559,-0.006991108,0.051620893,
-0.08566892,-0.08545277,0.016350599,
0.091469355,-0.10871954,0.03447514,
-0.021784045,-0.049809657,-0.053892642,
0.07101167,0.04078264,0.003652849,
-0.06293064,-0.014051559,-0.08985503,
-0.085632995,-0.03933644,0.006368462,
0.024240896,0.012934286,0.034137093,
-0.057594538,-0.025134744,-0.11102613,
-0.0784897,-0.030088019,-0.06278299,
-0.009056434,-0.07167163,-0.032162648,
-0.0072593093,-0.04757684,0.07980758,
0.08251303,0.007891786,-0.040447533,
-0.056459513,0.018542055,-0.06644946,
0.036903016,-0.0066454904,-0.068821065,
-0.09020459,-0.063528195,-0.0076486375,
-0.044192698,-0.002704462,0.008456768,
-0.035188876,-0.08741381,0.05075279,
0.0071305186,-0.05856168,-0.04876084,
0.013269082,-0.09977068,-0.026190637,
0.048075564,-0.09157321,-0.010862037,
-0.06648554,-0.027964802,-0.08876048,
-0.09709703,-0.032604173,-0.03716993,
-0.03783256,0.07641599,0.009732408,
0.067855336,-0.044091586,0.07511627,
-0.052289702,0.0021776112,0.0032725194,
0.081246145,0.05863636,-0.1085433,
0.08565309,7.0780166E-4,-0.10915861,
0.03783012,-0.09442375,-0.039333746,
-0.0013439283,-0.098570555,0.075802416,
-0.074304774,0.028627995,-0.08600976,
-0.014377713,-0.10975915,0.049683787,
0.094519146,-0.010940756,0.058275543,
-0.049540747,-0.09017952,0.0074105533,
0.03922326,-0.070058584,0.012038552,
0.081703745,0.07678915,-0.023175977,
-0.06570192,0.036594678,0.020307906,
-0.032590374,-0.064094014,-0.08448364,
-0.071639046,0.032609265,0.0795844,
0.06704696,-0.027553895,0.062099278,
0.053542443,-0.055951487,-0.022504315,
-0.010273181,0.038667243,-0.019194448,
-0.057576086,-0.017615084,-0.10012949,
-0.06544356,1.9858556E-4,-0.06753135,
-0.081814766,-0.06974323,0.027425034,
-0.05903646,0.0104108695,0.0750016,
-0.07870416,0.048548292,-0.031059675,
-0.09085311,-0.09062245,-0.024083238,
0.0040492266,0.063303314,-0.0333468,
0.075351335,-0.05438025,-0.11238648,
-0.024476148,-0.04358018,0.046439067,
0.07062221,-0.06984954,-0.08978245,
-0.08210697,0.074527726,0.0018613732,
-0.06899723,-0.09493957,0.084629126,
-0.012178838,-0.042707417,-0.0513532,
0.02801735,-0.03762191,0.07619661,
0.037273116,-0.044678126,-0.0059350645,
0.025756188,0.07164382,-0.0071682935,
0.07782511,0.039302263,-0.10766434,
0.07941539,-0.11405623,-0.09211427,
0.095263995,-0.035656452,-0.09104564,
0.03785359,-0.06779831,-0.025123125,
-0.06736486,-0.026993867,-0.024949322,
0.096712,-0.06499866,0.034712654,
0.037117265,0.075576276,-0.040201265,
-0.034503326,-0.08441302,-0.07606048,
-0.027114175,0.003263382,0.014335842,
0.06352443,-0.0292633,0.08043888,
0.04652167,0.007420852,-0.10346177,
0.010164797,-0.024801798,-0.057504643,
-0.07534605,-0.042800948,0.015327098,
0.08303221,-0.08132445,0.06113645,
0.0888224,0.01129089,-0.04068786,
0.021570422,0.070101365,-0.08588052,
0.006238997,0.01776414,0.041291624,
0.0932192,-0.08433172,-0.0834966,
-0.039937843,0.051837347,0.018287694,
0.061058037,-4.0371233E-5,0.014537082,
-0.051200937,-0.084758855,-0.019178329,
0.07761302,0.07314318,0.0371192,
-0.070159234,-0.048173703,-0.11289933,
0.05953727,-0.02853204,-0.038701158,
0.06210453,-0.04271748,-0.073906034,
-0.046334982,-0.011365338,0.043843817,
0.09169877,0.078263916,-0.055530813,
0.08071915,0.04507919,0.0065092593,
0.070545755,-0.04878535,0.07339406,
0.03748209,-0.04384293,-0.08661969,
0.009084381,-0.025553716,-0.06534502,
-0.043840896,-0.0036531053,0.029325249,
-0.0026179329,-0.057324093,0.015724285,
-0.082560465,-0.100205235,-0.0073897876,
-0.006842971,-0.03883538,-0.10795842,
0.081691705,0.0117115695,-0.095940426,
-0.08744472,0.013849103,-0.078066185,
0.08062095,0.056521807,0.06892316,
-0.050964046,0.08463265,-0.0697233,
0.09218373,-0.041716304,-0.04348851,
-0.09515511,-0.06818843,-0.056420766,
0.0010259748,-0.03239014,-4.3820278E-4,
-0.038937617,-0.094427824,0.063763745,
